Date,Open,High,Low,Close,Adj Close,Volume,RSI_14_Day,Moving Average Convergence Divergence_MACD,True Strength Index TSI,SMA_20,SMA_50,Vol_Avg,Vol_Avg_Ind
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.63643646240234,89946000,48.13897828824541,0.9302962384368954,2.5345248136865197,115.20257148742675,,140021540.0,35488309.09616215
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.52825164794922,101988000,46.26604474173816,0.713421847154379,1.0853807811233682,115.57509651184083,,141872620.0,93965179.56992246
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,113.82575988769531,82572600,45.06895590353385,0.481671561811595,-0.4497846081367362,115.71163978576661,,140079190.0,-183582538.18880707
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,113.83564758300781,111850700,45.09051006229873,0.29552983757260165,-1.6802483508401114,115.71609230041504,,127241580.0,-66567957.019017756
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.3692855834961,92276800,48.465216595000115,0.2648481266420788,-1.8031156266148742,115.84026718139648,,110236210.0,-51176307.629942864
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.02628326416016,143937800,39.38378688698413,-0.1760513756545663,-4.828424822344539,115.6121997833252,,109558790.0,-29810508.664005272
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.10279846191406,146129200,47.47120364609358,-0.20250755835887446,-4.823654864042528,115.53947486877442,,112915790.0,-30294290.142793197
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,107.71099090576172,190272600,38.74285184207941,-0.7188341619245904,-8.02556379148168,115.33367042541504,,120403670.0,-23708315.695148423
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.62194061279297,122866900,38.63626318394042,-1.121833957473001,-10.467443031571664,114.95125007629395,,120626430.0,-11738005.129754387
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.27430725097656,107624400,41.833908573434165,-1.295194803068327,-11.412771761876881,114.81668510437012,,118946500.0,-9430171.937680166
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,113.73670196533203,138235500,49.488951068413265,-1.0660150534792479,-9.652932861070887,114.81025352478028,,123775450.0,-14320569.923104623
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,117.77364349365234,126387100,55.22932747739506,-0.5569677978492678,-6.164934575838395,115.01111106872558,,126215360.0,-20500963.707763612
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.63983917236328,114457900,54.67173690805783,-0.17842916116688912,-3.6498901444803318,115.10633354187011,,129403890.0,-31359272.599777497
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.29080963134766,154515300,50.82014011485222,-0.06494524567780502,-2.7737461137708292,114.71652526855469,,133670350.0,-55706360.15779427
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,114.94391632080078,138023400,50.2570512574102,-0.0026882886533883266,-2.2448202338717143,114.47263145446777,114.44901840209961,138245010.0,-61485279.71968008
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.43274688720703,112295000,55.58687874820072,0.32175894277638406,-0.1266183209783165,114.39872665405274,114.16239898681641,135080730.0,-886877974.1537611
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.15524291992188,103162300,55.08130511076181,0.550252218228124,1.4241250765669358,114.33469314575196,113.92524230957031,130784040.0,72439072.73136991
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.20480346679688,81581900,55.15973928282989,0.7268664011756272,2.705282054854084,114.35674629211425,113.8972560119629,119914970.0,30156522.81196251
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.235595703125,91183000,56.84748192976628,0.9386611621026759,4.255248950127596,114.58073387145996,113.88830261230468,116746580.0,21428358.497630514
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.33364868164062,74271000,54.9002983357369,1.0222282353198295,5.057003647623049,114.68393249511719,114.02239181518554,113411240.0,14686760.219148686
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.98567199707031,76322100,52.03185906706644,0.968879818019218,4.985230972089516,114.75139427185059,114.04047119140625,107219900.0,15309641.70512851
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.59028625488281,74113000,53.212655947398616,0.9641266045828161,5.231754062963645,114.90449600219726,114.14643463134766,101992490.0,14165994.637373496
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.3017807006836,73604300,50.36709433897465,0.8468029251046545,4.696164669897628,115.02829704284667,114.2561134338379,97907130.0,15673279.191379912
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,112.84265899658203,127959300,43.62285982764428,0.4695848858291214,2.2519599321870762,114.9786476135254,114.23011932373046,95251530.0,56821304.04324178
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.15099334716797,113874200,46.538667651260106,0.2730562527431317,0.9828515435818792,114.91773300170898,114.22672958374024,92836610.0,115861037.96001557
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.00337219238281,76499200,48.41074888897289,0.18400456679155752,0.42807462934809193,115.16658744812011,114.30786758422852,89257030.0,178705288.17953873
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.55841064453125,46691300,49.647210133894575,0.15646360032144457,0.29368243925677784,115.23936805725097,114.43552871704101,83609930.0,158985672.13675314
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,117.99665069580078,169410200,54.77504754101043,0.3279131256801264,1.6219108464434182,115.75365104675294,114.68121551513671,92392760.0,104450993.9442655
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.63418579101562,127728200,61.134115951919405,0.7492745227277879,4.80906727949655,116.45426330566406,114.935537109375,96047280.0,26559869.633051082
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,121.99100494384766,89004200,61.702972185187996,1.0993637527637645,7.5620241351374,117.09009819030761,115.16276031494141,97520600.0,11769891.025133949
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,121.85224151611328,78967600,61.32705371907001,1.3499849096383372,9.711461133426095,117.49587516784668,115.4800180053711,97785150.0,8131381.9738411615
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.16834259033203,78260400,59.406053363527306,1.4761802797811612,11.01456406079986,117.66561012268066,115.76182983398438,98199890.0,7105174.527834819
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.65507507324219,86712000,62.17954826206324,1.6772734159080187,12.927436631631666,117.9163719177246,115.99303344726563,99510660.0,6707594.279582668
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.27949523925781,82225500,63.31327178506788,1.8657123111034792,14.858354961650003,118.31580619812011,116.18369140625,94937280.0,5533957.171721045
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,120.7024917602539,115089200,55.869782812934254,1.7855393384144094,14.497664380745034,118.60373497009277,116.34002548217774,95058780.0,7938464.912517555
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.14958190917969,81312200,58.799013536229744,1.8183768834461205,15.026958031226728,118.78957672119141,116.4912644958496,95540080.0,5411088.513791641
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.3269271850586,86939800,56.50288956616549,1.757399571796455,14.819255191542236,118.94816093444824,116.60665710449219,99564930.0,5866678.107386867
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.7024917602539,79184500,54.75504435941313,1.6395020285475823,14.15700202159246,119.07304534912109,116.78416534423827,90542360.0,5593309.930960431
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,126.74852752685547,157243700,65.78971732715775,2.0135319799719014,17.14011296957305,119.44869194030761,117.0137289428711,93493910.0,9174017.713835223
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,126.67913818359375,98208600,65.59202426087296,2.2780392914788905,19.406047960374636,119.86596641540527,117.3079995727539,94414350.0,5060721.286504749
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.56128692626953,94359800,66.9517764971383,2.5301021315717236,21.68475398242668,120.39474716186524,117.58191864013672,95953570.0,4351435.117800698
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,125.5393295288086,192541500,61.001153723170475,2.536405238796206,21.82791950182112,120.79219932556153,117.81757537841797,107381680.0,8820881.89778857
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.09542083740234,121251600,63.676852339015284,2.637381723608513,22.766229115464263,121.33188133239746,118.04477600097657,110835640.0,5325941.304774019
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.71311950683594,168904800,69.00167178901175,2.9769759062875636,25.37010267579734,122.22540435791015,118.19729888916015,119503570.0,6657631.707621443
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.80130004882812,88223700,66.36101404016993,3.1358506711852527,26.63219421908183,123.00791969299317,118.39688903808593,116817020.0,3312671.095526488
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.80235290527344,54930100,67.81712372805117,3.3049979833262597,28.114967089658055,123.7978687286377,118.61471923828125,114178810.0,1953767.1811896146
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.4805908203125,124486200,73.57403824151876,3.7757326246335623,31.461150597772146,124.79397773742676,118.93561279296875,117933450.0,3956822.8635864076
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.6766815185547,121047300,68.48674078118783,3.956536163956585,32.49181517176336,125.57797927856446,119.25387161254883,122119730.0,3725470.533428208
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.536865234375,96452100,65.4091685816091,3.9614846933702808,32.32562093735304,126.12311325073242,119.60949203491211,116040570.0,2983766.3501321105
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.51597595214844,99116600,62.69186117582134,3.8381516809534304,31.33782112870385,126.59936180114747,119.91441802978515,116131370.0,3162842.73858511
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.2650146484375,143301900,54.873992693659225,3.4364486391125553,27.887363445317003,126.92000045776368,120.16698959350586,121025580.0,5138596.20616319
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,129.850830078125,97664900,57.64843176743006,3.210047679034062,25.92242359429633,127.35412483215332,120.47344116210938,111537920.0,3767583.6769170403
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,125.4798355102539,155088000,48.751475914909676,2.6446619736749284,21.063252833101284,127.4953628540039,120.70652267456055,114921560.0,7362965.313518736
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,129.7616424560547,109578200,55.92704441336625,2.5158343109099803,19.414759509425743,127.81947021484375,121.02504257202149,108988900.0,5644066.82178064
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,130.8816375732422,105158200,57.599398578384395,2.476288102280762,18.698408550570093,128.32842750549315,121.3352896118164,110682350.0,5623911.773860233
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,127.83878326416016,100384500,51.84372622084856,2.172387127479965,16.114590785145072,128.61288757324218,121.69153961181641,115227790.0,6229416.641006952
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,127.66039276123047,91951100,51.51868161693759,1.8951836480754594,14.01382790904303,128.92956085205077,121.96269149780274,111974280.0,6561454.9141612165
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,129.7318878173828,88636800,55.04333349118831,1.823006119076041,13.367023700415745,129.38103065490722,122.40310943603515,108733230.0,6631004.9257444795
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,127.7694091796875,90221800,51.24252701470919,1.58783746399277,11.627659890990655,129.43207473754882,122.80605880737305,108110200.0,7759239.678992131
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,126.01506805419922,111598500,48.04845156075888,1.244383850426857,9.179237786809718,129.3988712310791,123.1408740234375,109358390.0,12157708.798040247
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,126.69896697998047,90757300,49.373267448109615,1.0161272549483726,7.582498820995699,129.35575523376465,123.40011932373046,104103930.0,11969312.77439779
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,130.86181640625,104319500,56.624109801099614,1.1605784716895755,8.44362641578802,129.62187957763672,123.66188278198243,104769390.0,12354821.834009832
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,135.65896606445312,120150900,63.170285502449765,1.646431179885326,11.474498764216982,130.05005683898926,124.02226531982421,101275680.0,10471124.05246741
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,137.8395233154297,114459400,65.70394454237673,2.1837381279773354,14.803946026638236,130.40637702941893,124.47323959350587,101763800.0,7731681.795788881
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,141.6554412841797,157611700,69.64007755227406,2.8868072834929137,19.019089625732516,130.99908409118652,125.00747009277343,107009150.0,8287026.5139691
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,141.89334106445312,98390600,69.87221168992451,3.423880201844895,22.352427279883663,131.55363349914552,125.47668197631836,106809760.0,4401785.934386992
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140.80307006835938,140843800,67.33116254697954,3.717922951507063,24.28137024556074,131.81975746154785,125.92963851928711,111699030.0,5800488.134550392
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,135.8770294189453,142621100,57.20809481677763,3.5095910571188824,22.685821631177657,131.92977485656738,126.28308303833008,117097460.0,6286794.5591175975
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.79244995117188,177523800,49.01626503119962,2.897268415872105,18.39899457784094,131.84255409240723,126.51422012329101,125827660.0,9648559.830209581
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,132.95314025878906,106239800,52.15180421571543,2.5583639870784793,16.011613031644806,131.91441230773927,126.80660995483399,125291790.0,6635171.596392648
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.79563903808594,83305400,53.35635403825167,2.33147380299053,14.5146841441746,132.1909435272217,127.1428092956543,124546600.0,5739387.724357353
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,132.75489807128906,89880900,51.627364530484115,2.043400548164385,12.77075978337974,132.33614692687988,127.44610153198242,123102740.0,7038022.915204604
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,136.1743927001953,84183100,56.603310396916115,2.0695659788248406,12.819736164773246,132.87087478637696,127.84355377197265,119505960.0,6566679.603853534
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.7525177001953,75693800,55.48095673734392,2.016234109061969,12.52200535798919,133.170418548584,128.30175094604493,115629400.0,6044862.451021588
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.90139770507812,71297200,55.70616778213124,1.9634364308791987,12.345480116112345,133.4214065551758,128.73675903320313,106997950.0,5775166.2413637955
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,135.00802612304688,76774200,53.94300329355625,1.8279122196913136,11.708367594527221,133.7798686981201,129.1368521118164,104836310.0,6557207.85841112
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,134.39260864257812,73046600,52.70542998694378,1.651451028625928,10.83890859975161,134.1164794921875,129.51353607177734,98056590.0,6739294.766419007
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,134.13450622558594,64280000,52.164955449579836,1.4736407249542083,9.968391183916166,134.33661041259765,129.83629318237305,90222480.0,6448382.573881602
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,134.37274169921875,60145100,52.6476534106397,1.336678667956221,9.351412629828214,134.66677703857422,130.0910643005371,78484610.0,6431659.29906195
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,132.2088165283203,80576300,47.91755595997813,1.0402598572657666,7.538988658590648,134.97646446228026,130.29542053222656,75918260.0,10687945.512185328
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,129.87612915039062,97918500,43.39174108879025,0.6087264450167993,4.639687404450578,135.13532257080078,130.4558982849121,77379570.0,21104546.807630308
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,128.75445556640625,96856700,41.368435984912324,0.17356244972341983,1.5856160486405226,135.0299545288086,130.6076205444336,78077150.0,61084586.071794055
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,128.91326904296875,87668800,41.78234770177848,-0.15659422691388158,-0.8552134141870669,134.6926696777344,130.73278442382812,78425720.0,-102511020.694565
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,125.07178497314453,103916400,35.29211178387747,-0.7221664411111703,-5.106678082338947,134.0542827606201,130.76863021850585,81247980.0,-20349119.001526035
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,124.93281555175781,158273000,35.07982377856824,-1.1682151437550772,-8.64566349534351,133.21815147399903,130.85323669433595,89945560.0,-18306634.31271003
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,124.42655944824219,111039900,34.27108876065958,-1.5450504624737391,-11.8472237813831,132.34481239318848,130.89877624511718,93372130.0,-9372651.521488918
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,120.09868621826172,148199500,28.270640088639738,-2.1704631840356683,-16.79777071881252,131.3095932006836,130.87421142578125,100887420.0,-8822569.5231109
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,120.36670684814453,164560400,29.098543646449485,-2.614186279713934,-20.57472403623487,130.53407707214356,130.86749572753905,110915460.0,-7998182.610380917
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,126.84859466552734,116307900,45.48618691206861,-2.411163752282505,-18.75973054216399,130.33688430786134,130.8694970703125,116531740.0,-6199870.50126273
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,124.1982650756836,102260900,41.284436480641034,-2.4376008988875526,-18.670357680508584,129.89914054870604,130.8198796081543,118700200.0,-5477179.48150281
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,121.16080474853516,112966300,37.0592731540817,-2.674623607588174,-20.047839382486153,129.26739883422852,130.69186996459962,120204980.0,-5634836.644725299
2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,119.24502563476562,178155000,34.650548527602666,-2.983796730402176,-21.973446625078942,128.59190521240234,130.56598388671875,128334810.0,-8107740.357703668
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,120.5255126953125,153766600,37.571282440735224,-3.08912155705778,-22.566032533730716,127.8094612121582,130.43458572387695,134944590.0,-6814073.309969594
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,115.50279235839844,154376600,31.60445677768783,-3.5400652758311963,-25.173223198469923,126.79697494506836,130.1303791809082,139990610.0,-6132571.851561039
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,120.19794464111328,129525800,41.03200599183936,-3.4757198981513966,-23.969781740192392,126.01180229187011,129.93831207275392,137115890.0,-5403712.115693231
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,119.09613800048828,111943300,39.65077334555518,-3.4742402933112544,-23.508253047122636,125.2162078857422,129.7041877746582,137206230.0,-4761872.342262439
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,121.06153869628906,103026500,43.316257176245244,-3.275545648790839,-21.904634165910466,124.54965438842774,129.41580673217774,132688930.0,-4703411.123858763
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,120.13838958740234,88105100,42.02512087608601,-3.156730503871202,-21.03318942465337,123.84984855651855,129.1450408935547,125043400.0,-4188860.672586844
2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,123.07658386230469,92403800,47.39922952672731,-2.791549432703846,-18.547932072395636,123.28504066467285,128.95583526611327,122652990.0,-4981892.301488529
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,124.64494323730469,115227900,50.060339794169415,-2.3475899026149847,-15.666481319074663,122.90684700012207,128.8184146118164,123949690.0,-7355059.355906851
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,123.8409194946289,111932600,48.700112355521256,-2.0376186870093846,-13.731619061993541,122.60508651733399,128.72993270874022,123846320.0,-8151449.548277066
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,119.6420669555664,121229700,42.2446011705662,-2.1089709107116192,-14.031997533341098,122.14946708679199,128.52575744628905,118153790.0,-8639518.337424802
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,119.10604858398438,185549500,41.48852228695888,-2.1839157080028997,-14.50136069291417,121.65910606384277,128.39828170776366,121332080.0,-12795316.517481387
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,122.48101043701172,111912300,47.82083454465822,-1.946525611105514,-12.92740886451296,121.52956733703613,128.2526690673828,117085650.0,-8656978.453525249
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,121.63726806640625,95467100,46.46692724983665,-1.8061583963088168,-12.053779446002059,121.36478996276855,128.0677816772461,113679780.0,-7920096.798491205
